,score
Camsap3,21.081598771707096
Pwwp2b,21.039727930743112
Pon2,21.034868932203405
Scly,20.973605789021576
Slc36a1,20.96962213385936
Eif3i,20.968384530697328
Gpr155,20.961069637786288
Tbc1d10a,20.957731436630507
Pls1,20.92343818787328
Mvb12a,20.904084566676893
Sec61a1,20.877784614522984
Steap2,20.864235650970112
Bicc1,20.86128067133554
Pbx1,20.852419267647168
H1fx,20.82702176012767
Trim25,20.781741593996422
Mov10,20.69973887012694
Limd2,20.699279727066894
Gnb4,20.674468539257013
Mylip,20.65741101085919
Ccdc68,20.645166193410734
Nop56,20.569350491161487
Ppid,20.5683968029012
Actg1,20.556849437669893
Gltpd2,20.5519013805253
Cox6a1,20.551851195589794
Atp5l,20.549569122060028
Llgl2,20.539647454306206
Lactb,20.53476149414464
Gigyf2,20.49420314250151
Tbc1d1,20.47971382934368
Atraid,20.47279911357887
Hsp90b1,20.235955076708425
Aamdc,20.232364520633475
Preb,20.2153263420079
Ndufb4,20.206475301125487
Klhl13,20.20471296650351
Xlr4a,20.20265605222665
Aadac,20.18819017506383
Rps16,20.174446883821794
Dek,20.163427657761776
Xlr5a,20.15854232806713
Pnma5,20.098368058682738
Fbxo21,20.029270413192016
Ube2s,19.999306708095194
Ptn,19.982798529381338
Myo18a,19.98274940734363
Commd3,19.972693922055246
Lmna,19.936936007685322
Card19,19.864808802442482
Arhgap18,19.809382301188375
Agrn,19.793333445295854
Hnrnpdl,19.731558471441623
H2afx,19.724150535632912
Mkrn2os,19.68768292028373
Cox7c,19.639112602746135
Tmed7,19.624730690687777
Rnf130,19.613189223648266
Obsl1,19.58664261188901
Gtf2h1,19.562918061271674
Lpar1,19.534664112206823
C2cd2l,19.517358504067996
Rab5c,19.510512434506996
Grtp1,19.492971852069708
Lad1,19.45892818022894
Sgk1,19.439406340701453
Timm17a,19.430918860721636
Derl2,19.379150883363884
Capn2,19.290060594134353
Erdr1,19.28968406302069
Pla1a,19.240332313774
Man2b1,19.236425406999018
Abcc5,19.12705408247156
Cd164,19.126852015066962
Gar1,19.125127468183145
Esrra,19.11563087760337
Ptbp3,19.1116734722273
Amt,19.096290373990477
Cadm1,19.07464823820926
Gng2,19.071764791070333
Sf3b4,19.06739895501713
Clic5,19.06666848722966
Gsr,19.060327316509653
Vdac1,19.0243796793922
Ap1ar,19.0158497320352
Mns1,19.00886769854822
Nckap1,18.98280225045169
P2rx4,18.938300828589583
Vat1,18.934838161453964
Igf2r,18.88144302597498
Hnrnpab,18.844878953127683
Hmgn3,18.84133872137322
Glg1,18.840995638370455
Gba,18.769575538857783
Zfyve21,18.75144342759824
Mvp,18.74769503820862
Zdhhc9,18.679455377643873
Srsf11,18.64271444442845
Pcyt2,18.621590078217793
Id2,18.61732412260856
Rab11fip5,18.6066564165866
Mapk14,18.59569055652572
Clta,18.586563872542186
Snrpd2,18.574630825419224
Igfbp4,18.56820439327912
Tmem125,18.535348434407698
2410015M20Rik,18.45476637828412
Ppfibp2,18.429755537423155
Cpt2,18.36394369158376
Rcan1,18.352251300305152
Gstt3,18.328701835453913
Tmx2,18.30681063777956
5031439G07Rik,18.274767163687326
Cdc26,18.255643212683967
Foxa3,18.23217585765422
Hdlbp,18.210479849145194
Tgm2,18.182163655240103
Hacd2,18.16842859928154
Ctdspl,18.14476584628458
Hook2,18.140763334584125
Echdc2,18.131539267211505
Ndufb11,18.123737633417377
Rpl23a,18.10566998940735
Cebpb,18.104321027920026
Cnot1,18.070040765628136
Apoa5,18.050590818245578
Nudt21,18.044570338978286
Lypla1,18.038627659610793
Acsl3,18.036939120468322
Sfr1,18.017567849604042
Prr5,18.004593439846783
Ralgapa2,17.991204727150674
Larp4,17.96066718373471
Lrp5,17.95209466072212
Pa2g4,17.901376608277236
Myo7a,17.89868710685602
Nomo1,17.878319260876328
Cdk2ap1,17.874982276003234
Slc27a4,17.868291361732847
Wsb2,17.86217037851126
Prpf19,17.851687826641207
Calm3,17.851488654689334
Chmp2b,17.841281878009763
Lig1,17.77618341274754
Atp6ap1,17.723416058233884
Sqstm1,17.720354223397308
Erlin1,17.71802233267357
Fcgr3,17.717201680417677
Fam84b,17.684274605014604
Usmg5,17.681765942100608
Trappc10,17.64865739485179
Anxa4,17.584186017437812
Ctsd,17.562408204385193
Etv5,17.562312037904512
Top1,17.546900249607702
Mageb16,17.514641436904057
Rbm34,17.51310188498086
Ndufb9,17.50200132146311
Acaa2,17.486061016332883
Acvr2b,17.477882919570927
Clic4,17.47301461014155
Tubb6,17.41624621716458
Mboat7,17.394179679787314
Ak3,17.39211375551398
Rps29,17.361769259923264
Glrx2,17.337552329031276
C130074G19Rik,17.300963908668663
Smarcc1,17.283175770039477
1700019D03Rik,17.186519847883574
Eif1b,17.170666480033606
Serpinc1,17.168020705352983
Jam3,17.167737816167786
Acsl1,17.165212033357754
Nhp2l1,17.16209472009239
Uso1,17.158361047752432
Copb2,17.14493853500992
Eif3f,17.1316555062557
Slc13a3,17.08824932518025
Cbx5,17.075422258921144
Hmg20b,17.053063420932133
Sfxn1,17.043520560743392
Cers2,17.021737765642683
Actn1,16.998084078935154
Xlr4c,16.97378655666838
Gatsl2,16.95972234014961
Dtnbp1,16.938295103240623
Rnh1,16.92853531994226
Rer1,16.907553899004384
Arhgap1,16.89742643851006
Bhmt2,16.867793176656814
Clptm1,16.86255113339225
Tspan3,16.861349427016123
Meis2,16.818070318120593
Xpr1,16.80890421806404
Tfeb,16.8005796335761
Knop1,16.787872833177587
Ppp1r14d,16.768338645713733
Gsto1,16.75965582076846
Snx30,16.748493848891652
Usp9x,16.743371681886515
Cdo1,16.718818220660882
Ippk,16.709577268851007
Tmem30b,16.66304179189077
Ap3d1,16.654127037240734
Ccnd1,16.632367980576653
Tmbim6,16.628093270245145
Pycr2,16.622215838604564
Susd6,16.621278343474774
Agfg1,16.58257076219874
Slc30a1,16.56407729342808
Sfrp1,16.4929688407021
Bag2,16.489011036596587
Hnrnph3,16.473639175058906
Furin,16.453325378282674
Gjc1,16.449762618915745
Sdhd,16.42547555418391
Gmfb,16.418955599005077
Pop5,16.388927311489226
Sft2d2,16.365327681020776
Vmp1,16.29015911893713
Snx4,16.259579307948712
Ssr3,16.235099500268024
Fkbp1a,16.202781079187204
Stat3,16.196337319125377
Sod3,16.094711744417314
Sec62,16.04213523074942
Fbl,16.014492774356828
Hint3,15.970957350779923
Srrm2,15.969292004022673
Maob,15.964063388664435
Sec22b,15.961838018184473
Cited2,15.955511031779531
Snx9,15.929909456044843
Etfa,15.927764548471117
0610011F06Rik,15.925003656682735
Inadl,15.920150711903911
Tbc1d13,15.914841030533033
Eef2,15.88564976933933
Arhgap10,15.879094681090764
Nxt1,15.868289837341088
Foxa2,15.847293315538673
Rpl37,15.846206425607456
Dcbld1,15.83707256313479
Dsc2,15.817984656802414
Bsg,15.803862089155462
Snrpa,15.79277493824287
Mgat4b,15.782606681090474
Fzd2,15.76918833576692
