,score
Cebpb,24.591522402052835
Wsb2,24.45155666880404
Fmo1,24.43943355062117
Cbr1,24.43134657474226
Mns1,24.41422270272634
Hdlbp,24.35249562333623
Chmp2a,24.352168341091232
Prr5,24.311906507497714
Gstt3,24.291004456769663
Mboat7,24.25702415814022
Vdac1,24.227787029007125
Snx4,24.194456193237016
Snx30,24.176132445705214
Inadl,24.157264404805684
Derl2,24.1490963886807
Pbx1,24.111457461022567
Klhdc2,24.10105850622427
Zmynd10,24.09955928915538
Trak2,24.078143842500758
Ppp1ca,24.064844658065777
Atp6v1h,24.058494464432936
Mapk14,24.017824343141584
Serp1,24.014684150353848
Cuta,24.00522876870128
Gabarapl1,24.000994453128857
Got1,23.985089042074083
Gnb4,23.982932741232386
Cdo1,23.970998418401557
Tbc1d10a,23.94234778510114
Stt3a,23.839650219474947
Gabarap,23.81948494261707
Ctsd,23.798956755510762
Pfn1,23.777161399673773
F11r,23.765160493362632
mt-Nd3,23.724295850962978
Acadm,23.720725994488916
Erlin1,23.719067498277052
Tram1,23.712453058151358
Lactb,23.71042489314704
Smarcc1,23.680298750507422
Bhmt2,23.671437208904624
Sec23b,23.608318378619334
Mvb12a,23.58176491727428
Slc35b4,23.56810304963968
Ubb,23.49953711480113
Sec24a,23.42188871608295
Rpl23,23.411293979934783
Dtnbp1,23.40800986839238
Fbl,23.40680904072331
C2cd2l,23.35376006085076
Erdr1,23.230471676471016
Smpd2,23.22039231662579
Rpl37,23.165663338934788
Mthfd2,23.15879960196635
C130074G19Rik,23.156729343493293
Suz12,23.102735946001903
Fam84b,23.08249922853521
Lrpprc,23.064185464821904
Dnmt3b,23.060926510049764
Furin,23.035466420120677
Tbc1d13,23.027055948470792
1810037I17Rik,23.0190825481894
Trappc10,22.97958270353021
Man2b1,22.973288596672955
Gak,22.971769791563435
Rer1,22.96763221967913
Meis2,22.930245449911396
Nagk,22.87146696717006
Eif1b,22.867519358995125
