,score
Plbd1,4.6881003962729615
Tomm70a,4.687787367824467
Sh3tc1,4.682262854429124
Rpl26,4.677666958686761
Lactb,4.667814362528903
Arl4d,4.66711344979695
Ldha,4.6652676352240094
Phf6,4.664869871742986
Fndc3a,4.664452223328792
Phactr1,4.655746974327239
Rab7,4.653219284904492
Bspry,4.636130313967383
Eea1,4.625172462318611
Prlr,4.621045454066563
Mkrn2os,4.618905187825626
Dhrs7,4.611212909511679
Impact,4.609916101967886
Sephs2,4.6040981035789
Ctla2a,4.60338636107765
Pcyox1,4.602739603016453
Sec61b,4.600709065137623
Meis2,4.5971171259578645
Ihh,4.596816674760724
Gnptab,4.596468002348716
F3,4.593983127161693
Tax1bp3,4.590365393148723
Pim1,4.589550449207972
Ifitm3,4.589115364765459
Tmem144,4.582466842003609
Sqstm1,4.579093010186982
Rbmxl1,4.578986507565734
Mpzl2,4.576441667956896
Sepn1,4.571285719253273
Fam216a,4.566905523795914
Slit3,4.562346587324533
March5,4.542294165869689
Prrx2,4.5388447444876805
Hmox1,4.538020985595317
Irs4,4.536764672060898
Acer2,4.536224290247201
Clic5,4.523463647429793
Rbms1,4.521906449492281
1110008P14Rik,4.506219612440674
Cald1,4.502039410379427
Rpl36a,4.499988696056149
Dvl1,4.495121674538335
Gstz1,4.493097261059084
Mcoln2,4.48885645641542
Id3,4.4881358366875554
Klf1,4.4880022570071345
Kifc5b,4.486373673186426
Rab27b,4.4863353454777455
Sec24c,4.482934928502416
Fam212a,4.481842803529201
Dhx32,4.4770155078450555
Mef2c,4.476408727589856
Sptssa,4.47557915471661
Pycr2,4.461162990785103
Copa,4.4544653518643855
Xlr5a,4.453802138634284
Eif4b,4.452186873658125
Grhpr,4.448376567493866
Scarb1,4.445297548387408
E130012A19Rik,4.44455548329502
Ostm1,4.436165508487249
Atraid,4.432688779689311
Hnf1b,4.421922452568322
Las1l,4.419341993695413
Abcc5,4.41729746220835
Lamb1,4.415428277937038
Pi4k2b,4.414487947701424
1700019D03Rik,4.412087322062155
Sdhd,4.409794898458826
Hexb,4.407334253632512
Hsd11b2,4.406182288267628
Rpl17,4.3996794115152245
Gcnt2,4.397824242349432
Lasp1,4.397131748529266
Tmem106a,4.390396365612633
Mrps18c,4.390382606481743
Myo5b,4.388882407115194
Top1,4.380295223399166
Calr,4.380093094931622
Rell1,4.377851792515458
Gatad2a,4.375409744805776
Ascc2,4.374202544810569
Rrad,4.368009910670802
Rhoc,4.3626670847486055
Rpl41,4.360061234142289
Slc34a2,4.35910619130598
Srgn,4.358361642374597
Capn2,4.35749630885095
Pop5,4.347531796050301
Hapln1,4.343973121484858
Sox10,4.3422986184126335
Nt5dc2,4.3390632994507925
Spsb4,4.338659343236238
Fam134b,4.337272059705441
Prodh2,4.330984289346771
Kif3c,4.32959972704693
Hspbap1,4.326274528260223
Cgrrf1,4.324121065961784
Chd7,4.323493623298727
Hsd17b10,4.318221019108523
Slc25a5,4.305716230985554
Tinagl1,4.302179261672236
Rcc2,4.301244777991401
2610528A11Rik,4.299446226549424
